1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;4999;0.9998
6;4997;0.9994
7;4993;0.9986
8;4985;0.997
9;4966;0.9932
10;4921;0.9842
11;4887;0.9774
12;4808;0.9616
13;4728;0.9456
14;4607;0.9214
15;4479;0.8958
16;4376;0.8752
17;4214;0.8428
18;4051;0.8102
19;3929;0.7858
20;3646;0.7292
21;3443;0.6886
22;3202;0.6404
23;2923;0.5846
24;2669;0.5338
25;2385;0.477
26;2134;0.4268
27;1878;0.3756
28;1641;0.3282
29;1412;0.2824
30;1169;0.2338
31;971;0.1942
32;877;0.1754
33;697;0.1394
34;610;0.122
35;536;0.1072
36;454;0.0908
37;413;0.0826
38;363;0.0726
39;334;0.0668
40;297;0.0594
41;308;0.0616
42;276;0.0552
43;262;0.0524
44;226;0.0452
45;219;0.0438
46;194;0.0388
47;181;0.0362
48;190;0.038
49;181;0.0362
50;160;0.032
